Node Number	Equivalent Elastic Strain (mm/mm)
96964	2,8779e-003
96965	2,9942e-003
96966	2,8306e-003
96967	2,8e-003
96968	2,9037e-003
96969	2,7466e-003
96970	2,7403e-003
96971	2,8328e-003
96972	2,6817e-003
96973	2,6972e-003
96974	2,7795e-003
96975	2,6338e-003
96976	2,6689e-003
96977	2,7423e-003
96978	2,6011e-003
96979	2,6541e-003
96980	2,7196e-003
96981	2,5822e-003
96982	2,6518e-003
96983	2,7103e-003
96984	2,5758e-003
96985	2,6608e-003
96986	2,7133e-003
96987	2,5807e-003
96988	2,6803e-003
96989	2,7277e-003
96990	2,5961e-003
96991	2,7096e-003
96992	2,7526e-003
96993	2,621e-003
96994	2,7478e-003
96995	2,7873e-003
96996	2,6547e-003
96997	2,7945e-003
96998	2,8312e-003
96999	2,6967e-003
97000	2,8493e-003
97001	2,8838e-003
97002	2,7465e-003
97003	2,9118e-003
97004	2,9448e-003
97005	2,8035e-003
97006	2,9817e-003
97007	3,0139e-003
97008	2,8674e-003
97009	3,0589e-003
97010	3,0908e-003
97011	2,9381e-003
97012	3,1432e-003
97013	3,1756e-003
97014	3,0153e-003
97015	3,2346e-003
97016	3,2683e-003
97017	3,0989e-003
97018	3,333e-003
97019	3,3687e-003
97020	3,1886e-003
97021	3,4381e-003
97022	3,4769e-003
97023	3,2844e-003
97024	3,5495e-003
97025	3,5929e-003
97026	3,3857e-003
97027	3,6667e-003
97028	3,7163e-003
97029	3,4919e-003
97030	3,7883e-003
97031	3,8466e-003
97032	3,602e-003
97033	3,9125e-003
97034	3,9828e-003
97035	3,7143e-003
97036	4,0367e-003
97037	4,1233e-003
97038	3,8261e-003
97039	4,1566e-003
97040	4,2657e-003
97041	3,9339e-003
97042	4,2676e-003
97043	4,0325e-003
97044	4,3649e-003
97045	4,1165e-003
97046	4,4339e-003
97047	4,665e-003
97048	4,1798e-003
97049	4,5101e-003
97050	4,2125e-003
97051	4,756e-003
97052	4,6096e-003
97053	4,2604e-003
97054	5,4014e-003
97055	4,3858e-003
97056	5,0321e-003
97057	6,5505e-003
97058	6,2793e-003
97059	5,3838e-003
97060	7,6996e-003
97061	6,0837e-003
97062	5,425e-003
97063	4,8736e-003
97064	5,4246e-003
97065	6,21e-003
97066	7,1031e-003
97067	7,4448e-003
97068	6,8311e-003
97069	5,5151e-003
97070	6,0629e-003
97071	4,497e-003
97072	4,2076e-003
97073	5,6261e-003
97074	4,7307e-003
97075	4,0109e-003
97076	5,2437e-003
97077	4,2281e-003
97078	3,7686e-003
97079	3,9584e-003
97080	3,9628e-003
97081	4,0563e-003
97082	4,0259e-003
97083	4,4268e-003
97084	4,9637e-003
97085	5,0084e-003
97086	5,4128e-003
97087	4,4875e-003
97088	4,5345e-003
97089	4,0895e-003
97090	4,1202e-003
97091	3,7762e-003
97092	3,7657e-003
97093	5,7522e-003
97094	5,3239e-003
97095	5,3729e-003
97096	6,1791e-003
97097	5,667e-003
97098	6,1851e-003
97099	6,6595e-003
97100	6,0318e-003
97101	7,1266e-003
97102	6,3974e-003
97103	7,3213e-003
97104	8,2294e-003
97105	6,6637e-003
97106	8,457e-003
97107	6,592e-003
97108	7,1071e-003
97109	7,1891e-003
97110	6,7411e-003
97111	8,2065e-003
97112	6,8495e-003
97113	6,4697e-003
97114	6,497e-003
97115	6,2515e-003
97116	6,0978e-003
97117	5,9529e-003
97118	5,6179e-003
97119	5,6968e-003
97120	4,026e-003
97121	3,7151e-003
97122	3,7029e-003
97123	4,4321e-003
97124	4,0665e-003
97125	4,9641e-003
97126	4,4986e-003
97127	4,8054e-003
97128	5,701e-003
97129	5,0648e-003
97130	5,4498e-003
97131	6,9617e-003
97132	5,8153e-003
97133	6,5102e-003
97134	5,0485e-003
97135	4,9535e-003
97136	5,6677e-003
97137	4,6886e-003
97138	4,3861e-003
97139	5,8866e-003
97140	5,3111e-003
97141	4,36e-003
97142	4,133e-003
97143	4,1152e-003
97144	3,923e-003
97145	4,0023e-003
97146	3,8037e-003
97147	3,9703e-003
97148	3,7713e-003
97149	3,7676e-003
97150	3,957e-003
97151	4,0367e-003
97152	3,7123e-003
97153	3,9721e-003
97154	3,7049e-003
97155	4,4492e-003
97156	4,0705e-003
97157	4,3576e-003
97158	4,9633e-003
97159	4,5096e-003
97160	5,6602e-003
97161	5,0423e-003
97162	5,7536e-003
97163	6,7986e-003
97164	6,1989e-003
97165	7,211e-003
97166	5,9606e-003
97167	6,2777e-003
97168	6,6754e-003
97169	6,2003e-003
97170	7,2886e-003
97171	5,7439e-003
97172	5,7515e-003
97173	6,7889e-003
97174	5,1357e-003
97175	5,2052e-003
97176	4,5886e-003
97177	4,6535e-003
97178	4,131e-003
97179	4,1698e-003
97180	3,7462e-003
97181	3,7551e-003
97182	3,4309e-003
97183	3,4109e-003
97184	3,1751e-003
97185	3,1312e-003
97186	3,4234e-003
97187	2,9685e-003
97188	2,9061e-003
97189	3,1901e-003
97190	2,8023e-003
97191	2,7265e-003
97192	3,0013e-003
97193	2,6694e-003
97194	2,5841e-003
97195	2,8488e-003
97196	2,5643e-003
97197	2,4724e-003
97198	2,7263e-003
97199	2,4825e-003
97200	2,3861e-003
97201	2,629e-003
97202	2,4206e-003
97203	2,3212e-003
97204	2,5533e-003
97205	2,376e-003
97206	2,2744e-003
97207	2,4961e-003
97208	2,3463e-003
97209	2,2433e-003
97210	2,4553e-003
97211	2,3299e-003
97212	2,2257e-003
97213	2,429e-003
97214	2,3253e-003
97215	2,22e-003
97216	2,4155e-003
97217	2,3311e-003
97218	2,2248e-003
97219	2,4136e-003
97220	2,3464e-003
97221	2,239e-003
97222	2,4221e-003
97223	2,3701e-003
97224	2,2616e-003
97225	2,4401e-003
97226	2,4016e-003
97227	2,2916e-003
97228	2,4666e-003
97229	2,44e-003
97230	2,3285e-003
97231	2,501e-003
97232	2,4848e-003
97233	2,3714e-003
97234	2,5425e-003
97235	2,5354e-003
97236	2,4198e-003
97237	2,5907e-003
97238	2,5914e-003
97239	2,4731e-003
97240	2,6451e-003
97241	2,6523e-003
97242	2,5309e-003
97243	2,7052e-003
97244	2,7178e-003
97245	2,5928e-003
97246	2,7707e-003
97247	2,7874e-003
97248	2,6582e-003
97249	2,8413e-003
97250	2,861e-003
97251	2,7268e-003
97252	2,9168e-003
97253	2,9379e-003
97254	2,7982e-003
97255	2,9967e-003
97256	3,0179e-003
97257	2,8718e-003
97258	3,0809e-003
97259	3,1e-003
97260	2,9473e-003
97261	3,1686e-003
97262	3,1834e-003
97263	3,0237e-003
97264	3,2591e-003
97265	3,2663e-003
97266	3,0999e-003
97267	3,3512e-003
97268	3,3464e-003
97269	3,1743e-003
97270	3,4428e-003
97271	3,4205e-003
97272	3,2444e-003
97273	3,5311e-003
97274	3,4843e-003
97275	3,3073e-003
97276	3,6124e-003
97277	3,5331e-003
97278	3,3591e-003
97279	3,6815e-003
97280	3,5625e-003
97281	3,3958e-003
97282	3,7327e-003
97283	3,572e-003
97284	3,4151e-003
97285	3,7614e-003
97286	3,5686e-003
97287	3,4192e-003
97288	3,5727e-003
97289	3,4179e-003
97290	3,6116e-003
97291	3,432e-003
97292	3,696e-003
97293	3,4735e-003
97294	3,8306e-003
97295	3,5412e-003
97296	3,9189e-003
97297	3,6255e-003
97298	3,6238e-003
97299	4,8439e-003
97300	3,8646e-003
97301	3,004e-003
97302	3,5942e-003
97303	3,021e-003
97304	3,1806e-003
97305	3,5319e-003
97306	2,4544e-003
97307	2,6778e-003
97308	2,861e-003
97309	1,9953e-003
97310	2,1551e-003
97311	2,2832e-003
97312	2,0982e-003
97313	1,7615e-003
97314	1,5683e-003
97315	1,936e-003
97316	1,627e-003
97317	1,8412e-003
97318	1,5008e-003
97319	1,6678e-003
97320	1,5246e-003
97321	1,7635e-003
97322	1,741e-003
97323	1,8764e-003
97324	1,7932e-003
97325	1,5977e-003
97326	1,9224e-003
97327	1,9786e-003
97328	2,0808e-003
97329	2,0566e-003
97330	1,7268e-003
97331	2,4438e-003
97332	2,2415e-003
97333	1,8312e-003
97334	2,936e-003
97335	2,7191e-003
97336	2,5589e-003
97337	2,6927e-003
97338	3,3952e-003
97339	3,0658e-003
97340	3,3127e-003
97341	3,5007e-003
97342	4,1216e-003
97343	3,866e-003
97344	3,6183e-003
97345	3,8291e-003
97346	3,6187e-003
97347	4,3522e-003
97348	3,9173e-003
97349	3,7215e-003
97350	3,5469e-003
97351	3,6333e-003
97352	3,4902e-003
97353	3,5804e-003
97354	3,4355e-003
97355	3,8505e-003
97356	3,5722e-003
97357	3,4216e-003
97358	3,7665e-003
97359	3,5715e-003
97360	3,4186e-003
97361	3,563e-003
97362	3,4153e-003
97363	3,7613e-003
97364	3,5333e-003
97365	3,396e-003
97366	3,733e-003
97367	3,4846e-003
97368	3,3593e-003
97369	3,6817e-003
97370	3,4207e-003
97371	3,3075e-003
97372	3,6127e-003
97373	3,3466e-003
97374	3,2447e-003
97375	3,5314e-003
97376	3,2665e-003
97377	3,1745e-003
97378	3,4431e-003
97379	3,1837e-003
97380	3,1001e-003
97381	3,3515e-003
97382	3,1003e-003
97383	3,024e-003
97384	3,2595e-003
97385	3,0182e-003
97386	2,9476e-003
97387	3,1689e-003
97388	2,9382e-003
97389	2,8721e-003
97390	3,0812e-003
97391	2,8613e-003
97392	2,7984e-003
97393	2,9971e-003
97394	2,7878e-003
97395	2,7271e-003
97396	2,9171e-003
97397	2,7181e-003
97398	2,6585e-003
97399	2,8416e-003
97400	2,6526e-003
97401	2,5931e-003
97402	2,771e-003
97403	2,5917e-003
97404	2,5312e-003
97405	2,7055e-003
97406	2,5357e-003
97407	2,4734e-003
97408	2,6454e-003
97409	2,4851e-003
97410	2,42e-003
97411	2,591e-003
97412	2,4402e-003
97413	2,3716e-003
97414	2,5428e-003
97415	2,4018e-003
97416	2,3287e-003
97417	2,5012e-003
97418	2,3703e-003
97419	2,2918e-003
97420	2,4668e-003
97421	2,3465e-003
97422	2,2617e-003
97423	2,4402e-003
97424	2,3312e-003
97425	2,2391e-003
97426	2,4222e-003
97427	2,3253e-003
97428	2,2249e-003
97429	2,4137e-003
97430	2,3299e-003
97431	2,22e-003
97432	2,4155e-003
97433	2,3462e-003
97434	2,2256e-003
97435	2,4289e-003
97436	2,3757e-003
97437	2,2431e-003
97438	2,4551e-003
97439	2,4202e-003
97440	2,2742e-003
97441	2,4958e-003
97442	2,4819e-003
97443	2,3208e-003
97444	2,5528e-003
97445	2,5635e-003
97446	2,3855e-003
97447	2,6284e-003
97448	2,6684e-003
97449	2,4716e-003
97450	2,7255e-003
97451	2,801e-003
97452	2,583e-003
97453	2,8477e-003
97454	2,9669e-003
97455	2,7251e-003
97456	2,9999e-003
97457	3,1731e-003
97458	2,9044e-003
97459	3,1883e-003
97460	3,4285e-003
97461	3,129e-003
97462	3,4212e-003
97463	3,7401e-003
97464	3,4083e-003
97465	3,7097e-003
97466	4,1207e-003
97467	3,7486e-003
97468	4,5862e-003
97469	4,162e-003
97470	4,4912e-003
97471	4,6576e-003
97472	5,159e-003
97473	6,6191e-003
97474	7,2632e-003
97475	6,7361e-003
97476	4,5993e-003
97477	4,6758e-003
97478	5,1791e-003
97479	4,133e-003
97480	4,1776e-003
97481	3,7556e-003
97482	3,7662e-003
97483	3,4459e-003
97484	3,4275e-003
97485	3,192e-003
97486	3,1493e-003
97487	3,4338e-003
97488	2,9876e-003
97489	2,9262e-003
97490	3,2056e-003
97491	2,8242e-003
97492	2,749e-003
97493	3,0191e-003
97494	2,6945e-003
97495	2,6096e-003
97496	2,8694e-003
97497	2,593e-003
97498	2,5014e-003
97499	2,75e-003
97500	2,5154e-003
97501	2,4192e-003
97502	2,6563e-003
97503	2,4582e-003
97504	2,3589e-003
97505	2,5846e-003
97506	2,4188e-003
97507	2,3174e-003
97508	2,5321e-003
97509	2,3951e-003
97510	2,2922e-003
97511	2,4964e-003
97512	2,3854e-003
97513	2,2814e-003
97514	2,4758e-003
97515	2,3883e-003
97516	2,2833e-003
97517	2,4687e-003
97518	2,4025e-003
97519	2,2967e-003
97520	2,474e-003
97521	2,4272e-003
97522	2,3205e-003
97523	2,4905e-003
97524	2,4614e-003
97525	2,3539e-003
97526	2,5173e-003
97527	2,5045e-003
97528	2,3961e-003
97529	2,5537e-003
97530	2,556e-003
97531	2,4466e-003
97532	2,599e-003
97533	2,6151e-003
97534	2,5047e-003
97535	2,6526e-003
97536	2,6817e-003
97537	2,5701e-003
97538	2,714e-003
97539	2,7551e-003
97540	2,6422e-003
97541	2,7828e-003
97542	2,8353e-003
97543	2,7208e-003
97544	2,8587e-003
97545	2,9219e-003
97546	2,8057e-003
97547	2,9415e-003
97548	3,0148e-003
97549	2,8964e-003
97550	3,031e-003
97551	3,114e-003
97552	2,993e-003
97553	3,1272e-003
97554	3,2197e-003
97555	3,0952e-003
97556	3,2304e-003
97557	3,3323e-003
97558	3,2033e-003
97559	3,3409e-003
97560	3,4523e-003
97561	3,3173e-003
97562	3,4594e-003
97563	3,5808e-003
97564	3,4377e-003
97565	3,587e-003
97566	3,7193e-003
97567	3,5654e-003
97568	3,7253e-003
97569	3,8701e-003
97570	3,7016e-003
97571	3,8765e-003
97572	4,0361e-003
97573	3,8481e-003
97574	4,0437e-003
97575	4,2208e-003
97576	4,0072e-003
97577	4,2311e-003
97578	4,4282e-003
97579	4,1819e-003
97580	4,4434e-003
97581	4,6615e-003
97582	4,3747e-003
97583	4,686e-003
97584	4,9214e-003
97585	4,5869e-003
97586	4,9636e-003
97587	5,1993e-003
97588	4,8156e-003
97589	5,2782e-003
97590	5,473e-003
97591	5,0468e-003
97592	5,7075e-003
97593	5,2523e-003
97594	5,8717e-003
97595	5,3954e-003
97596	6,0217e-003
97597	5,4592e-003
97598	6,1632e-003
97599	5,52e-003
97600	6,1774e-003
97601	5,5602e-003
97602	7,6286e-003
97603	6,1266e-003
97604	5,552e-003
97605	7,4405e-003
97606	5,6591e-003
97607	6,9954e-003
97608	6,1672e-003
97609	7,3995e-003
97610	6,5562e-003
97611	6,9284e-003
97612	7,5285e-003
97613	7,7119e-003
97614	7,1027e-003
97615	9,2845e-003
97616	6,7086e-003
97617	6,6624e-003
97618	7,7208e-003
97619	9,5051e-003
97620	5,7004e-003
97621	5,8227e-003
97622	5,0577e-003
97623	5,1643e-003
97624	5,4621e-003
97625	4,5792e-003
97626	4,6473e-003
97627	4,1672e-003
97628	4,203e-003
97629	3,8068e-003
97630	3,8157e-003
97631	3,4964e-003
97632	3,48e-003
97633	3,2373e-003
97634	3,1967e-003
97635	3,4859e-003
97636	3,0277e-003
97637	2,968e-003
97638	3,2491e-003
97639	2,8591e-003
97640	2,7853e-003
97641	3,0575e-003
97642	2,7244e-003
97643	2,6406e-003
97644	2,9029e-003
97645	2,6181e-003
97646	2,5273e-003
97647	2,7788e-003
97648	2,5358e-003
97649	2,4401e-003
97650	2,6805e-003
97651	2,474e-003
97652	2,3751e-003
97653	2,6042e-003
97654	2,43e-003
97655	2,3289e-003
97656	2,547e-003
97657	2,4017e-003
97658	2,2992e-003
97659	2,5068e-003
97660	2,3875e-003
97661	2,2838e-003
97662	2,4816e-003
97663	2,3857e-003
97664	2,2812e-003
97665	2,4699e-003
97666	2,3954e-003
97667	2,29e-003
97668	2,4705e-003
97669	2,4154e-003
97670	2,3094e-003
97671	2,4823e-003
97672	2,4449e-003
97673	2,3382e-003
97674	2,5044e-003
97675	2,4833e-003
97676	2,3758e-003
97677	2,536e-003
97678	2,5299e-003
97679	2,4216e-003
97680	2,5764e-003
97681	2,5843e-003
97682	2,475e-003
97683	2,625e-003
97684	2,6458e-003
97685	2,5356e-003
97686	2,6814e-003
97687	2,7143e-003
97688	2,6028e-003
97689	2,7451e-003
97690	2,7893e-003
97691	2,6765e-003
97692	2,8158e-003
97693	2,8706e-003
97694	2,7563e-003
97695	2,8932e-003
97696	2,958e-003
97697	2,8419e-003
97698	2,9771e-003
97699	3,0516e-003
97700	2,9332e-003
97701	3,0675e-003
97702	3,1512e-003
97703	3,03e-003
97704	3,1645e-003
97705	3,2571e-003
97706	3,1323e-003
97707	3,2682e-003
97708	3,3698e-003
97709	3,2402e-003
97710	3,3791e-003
97711	3,4899e-003
97712	3,354e-003
97713	3,498e-003
97714	3,6186e-003
97715	3,4741e-003
97716	3,6261e-003
97717	3,7575e-003
97718	3,6015e-003
97719	3,765e-003
97720	3,9088e-003
97721	3,7375e-003
97722	3,9171e-003
97723	4,0755e-003
97724	3,8839e-003
97725	4,0855e-003
97726	4,2611e-003
97727	4,0431e-003
97728	4,2742e-003
97729	4,4692e-003
97730	4,2179e-003
97731	4,4881e-003
97732	4,7026e-003
97733	4,4105e-003
97734	4,732e-003
97735	4,9611e-003
97736	4,6216e-003
97737	5,0102e-003
97738	5,2386e-003
97739	4,8473e-003
97740	5,5197e-003
97741	5,0764e-003
97742	5,7696e-003
97743	5,287e-003
97744	5,4328e-003
97745	5,9344e-003
97746	5,8719e-003
97747	5,3139e-003
97748	5,8593e-003
97749	6,3743e-003
97750	5,9615e-003
97751	5,37e-003
97752	7,1591e-003
97753	6,0846e-003
97754	6,1247e-003
97755	6,0289e-003
97756	6,1771e-003
97757	5,4141e-003
97758	6,0615e-003
97759	5,5209e-003
97760	7,0907e-003
97761	6,3278e-003
97762	6,7131e-003
97763	6,1802e-003
97764	6,1021e-003
97765	6,2763e-003
97766	5,65e-003
97767	6,5643e-003
97768	6,0314e-003
97769	2,849e-003
97770	2,6571e-003
97771	2,7002e-003
97772	2,3566e-003
97773	2,4969e-003
97774	2,4139e-003
97775	3,165e-003
97776	3,0358e-003
97777	3,0167e-003
97778	3,2826e-003
97779	2,2173e-003
97780	2,2903e-003
97781	3,2588e-003
97782	3,1048e-003
97783	2,1129e-003
97784	2,1836e-003
97785	3,3254e-003
97786	3,1745e-003
97787	3,6241e-003
97788	2,0507e-003
97789	2,115e-003
97790	3,3364e-003
97791	3,2154e-003
97792	3,3156e-003
97793	3,2254e-003
97794	2,0007e-003
97795	1,9721e-003
97796	2,0332e-003
97797	3,2924e-003
97798	3,209e-003
97799	3,2768e-003
97800	3,187e-003
97801	1,9777e-003
97802	2,0157e-003
97803	2,0492e-003
97804	3,268e-003
97805	3,1618e-003
97806	3,2624e-003
97807	3,1434e-003
97808	2,2111e-003
97809	2,0958e-003
97810	2,1826e-003
97811	3,2484e-003
97812	3,1229e-003
97813	2,3392e-003
97814	2,2845e-003
97815	3,222e-003
97816	3,0965e-003
97817	2,5066e-003
97818	2,404e-003
97819	3,1823e-003
97820	3,0613e-003
97821	2,6949e-003
97822	2,5644e-003
97823	3,1315e-003
97824	3,0178e-003
97825	3,0725e-003
97826	2,9673e-003
97827	2,8379e-003
97828	2,9975e-003
97829	2,8407e-003
97830	3,0081e-003
97831	2,9114e-003
97832	2,9404e-003
97833	2,8519e-003
97834	3,2795e-003
97835	3,169e-003
97836	3,1193e-003
97837	3,5203e-003
97838	2,8712e-003
97839	2,7899e-003
97840	3,3304e-003
97841	3,1831e-003
97842	2,8015e-003
97843	2,7264e-003
97844	3,3362e-003
97845	3,214e-003
97846	2,7323e-003
97847	2,662e-003
97848	3,3188e-003
97849	3,2266e-003
97850	2,6642e-003
97851	2,5975e-003
97852	3,294e-003
97853	3,2111e-003
97854	2,5978e-003
97855	2,5334e-003
97856	3,2771e-003
97857	3,1866e-003
97858	2,5334e-003
97859	2,4701e-003
97860	3,2686e-003
97861	3,1627e-003
97862	2,4717e-003
97863	2,4083e-003
97864	3,2622e-003
97865	3,1432e-003
97866	2,4129e-003
97867	2,3485e-003
97868	3,2483e-003
97869	3,123e-003
97870	2,3577e-003
97871	2,2912e-003
97872	3,2218e-003
97873	3,0964e-003
97874	2,3066e-003
97875	2,237e-003
97876	3,1821e-003
97877	3,0612e-003
97878	2,2601e-003
97879	2,1864e-003
97880	3,1313e-003
97881	3,0176e-003
97882	2,2187e-003
97883	2,1401e-003
97884	3,0723e-003
97885	2,9671e-003
97886	2,1832e-003
97887	2,0987e-003
97888	3,0079e-003
97889	2,9112e-003
97890	2,1543e-003
97891	2,0629e-003
97892	2,9402e-003
97893	2,8517e-003
97894	2,1328e-003
97895	2,0334e-003
97896	2,8709e-003
97897	2,7897e-003
97898	2,1196e-003
97899	2,0111e-003
97900	2,8013e-003
97901	2,7261e-003
97902	2,1157e-003
97903	1,997e-003
97904	2,7321e-003
97905	2,6618e-003
97906	2,1225e-003
97907	1,9922e-003
97908	2,664e-003
97909	2,5973e-003
97910	2,1415e-003
97911	1,9981e-003
97912	2,5975e-003
97913	2,5331e-003
97914	2,1747e-003
97915	2,0165e-003
97916	2,5332e-003
97917	2,4699e-003
97918	2,2244e-003
97919	2,0495e-003
97920	2,4714e-003
97921	2,4081e-003
97922	2,2936e-003
97923	2,0998e-003
97924	2,4127e-003
97925	2,3482e-003
97926	2,3862e-003
97927	2,1712e-003
97928	2,3575e-003
97929	2,2909e-003
97930	2,5071e-003
97931	2,2682e-003
97932	2,3063e-003
97933	2,2367e-003
97934	2,6626e-003
97935	2,3969e-003
97936	2,2598e-003
97937	2,1861e-003
97938	2,8603e-003
97939	2,5647e-003
97940	2,2185e-003
97941	2,1399e-003
97942	3,1088e-003
97943	2,7807e-003
97944	2,183e-003
97945	2,0985e-003
97946	3,4168e-003
97947	3,0548e-003
97948	2,1542e-003
97949	2,0627e-003
97950	3,79e-003
97951	3,396e-003
97952	2,1327e-003
97953	2,0333e-003
97954	4,2334e-003
97955	3,8085e-003
97956	2,1195e-003
97957	2,011e-003
97958	4,7322e-003
97959	4,291e-003
97960	2,1157e-003
97961	1,9969e-003
97962	5,2411e-003
97963	4,8146e-003
97964	5,2336e-003
97965	2,1226e-003
97966	1,9922e-003
97967	5,7533e-003
97968	5,3253e-003
97969	5,7973e-003
97970	2,1417e-003
97971	1,9982e-003
97972	6,2426e-003
97973	5,8089e-003
97974	6,258e-003
97975	2,175e-003
97976	2,0167e-003
97977	6,7144e-003
97978	6,252e-003
97979	7,1365e-003
97980	2,2248e-003
97981	2,0498e-003
97982	7,4128e-003
97983	6,7045e-003
97984	7,1453e-003
97985	2,2942e-003
97986	2,1003e-003
97987	2,387e-003
97988	2,1719e-003
97989	2,5083e-003
97990	2,2692e-003
97991	2,6641e-003
97992	2,3982e-003
97993	7,6591e-003
97994	7,391e-003
97995	7,5656e-003
97996	7,4679e-003
97997	2,8622e-003
97998	2,5664e-003
97999	3,1113e-003
98000	2,7829e-003
98001	3,4199e-003
98002	3,0577e-003
98003	3,794e-003
98004	3,3997e-003
98005	7,6041e-003
98006	7,2352e-003
98007	7,4905e-003
98008	7,3065e-003
98009	4,2347e-003
98010	3,8131e-003
98011	4,723e-003
98012	4,2932e-003
98013	6,5715e-003
98014	7,2156e-003
98015	6,5773e-003
98016	6,9599e-003
98017	5,2128e-003
98018	4,8029e-003
98019	6,1651e-003
98020	6,1791e-003
98021	5,674e-003
98022	5,2948e-003
98023	5,7277e-003
98024	5,7728e-003
98025	6,2822e-003
98026	5,733e-003
98027	6,081e-003
98028	5,2554e-003
98029	5,333e-003
98030	5,813e-003
98031	4,7487e-003
98032	4,8315e-003
98033	5,2519e-003
98034	6,8588e-003
98035	6,4684e-003
98036	6,5204e-003
98037	6,8407e-003
98038	4,2541e-003
98039	4,3134e-003
98040	7,3445e-003
98041	6,9097e-003
98042	7,217e-003
98043	3,8108e-003
98044	3,8313e-003
98045	3,4381e-003
98046	3,4192e-003
98047	3,1308e-003
98048	3,0783e-003
98049	2,8835e-003
98050	2,8048e-003
98051	7,6174e-003
98052	7,2931e-003
98053	7,3278e-003
98054	7,4309e-003
98055	7,4755e-003
98056	2,6876e-003
98057	2,59e-003
98058	2,5345e-003
98059	2,4241e-003
98060	7,5926e-003
98061	7,2364e-003
98062	7,4295e-003
98063	7,3129e-003
98064	2,4166e-003
98065	2,298e-003
98066	2,3277e-003
98067	2,2043e-003
98068	6,9363e-003
98069	7,3787e-003
98070	6,8887e-003
98071	7,1461e-003
98072	2,2628e-003
98073	2,137e-003
98074	7,2625e-003
98075	6,6534e-003
98076	6,5972e-003
98077	2,2182e-003
98078	2,0914e-003
98079	2,1908e-003
98080	2,064e-003
98081	5,7764e-003
98082	5,8146e-003
98083	6,2366e-003
98084	2,1784e-003
98085	2,0521e-003
98086	5,2867e-003
98087	5,3806e-003
98088	2,1792e-003
98089	2,0536e-003
98090	4,7539e-003
98091	4,861e-003
98092	2,1917e-003
98093	2,0669e-003
98094	4,2711e-003
98095	4,3384e-003
98096	2,2147e-003
98097	2,0908e-003
98098	3,8515e-003
98099	3,8736e-003
98100	2,2473e-003
98101	2,1241e-003
98102	3,4889e-003
98103	3,4725e-003
98104	2,2887e-003
98105	2,1661e-003
98106	3,1802e-003
98107	3,1305e-003
98108	2,3382e-003
98109	2,2161e-003
98110	2,9274e-003
98111	2,8511e-003
98112	2,3954e-003
98113	2,2736e-003
98114	2,7257e-003
98115	2,6299e-003
98116	2,4597e-003
98117	2,3381e-003
98118	2,5669e-003
98119	2,4577e-003
98120	2,5306e-003
98121	2,4091e-003
98122	2,4435e-003
98123	2,3256e-003
98124	2,6079e-003
98125	2,4863e-003
98126	2,3493e-003
98127	2,2263e-003
98128	2,6912e-003
98129	2,5693e-003
98130	2,2795e-003
98131	2,1537e-003
98132	2,7802e-003
98133	2,6578e-003
98134	2,2301e-003
98135	2,1032e-003
98136	2,8746e-003
98137	2,7514e-003
98138	2,1981e-003
98139	2,0711e-003
98140	2,9742e-003
98141	2,8499e-003
98142	2,1812e-003
98143	2,0546e-003
98144	3,0788e-003
98145	2,9527e-003
98146	2,1775e-003
98147	2,0517e-003
98148	3,1883e-003
98149	3,0597e-003
98150	2,1855e-003
98151	2,0606e-003
98152	3,3028e-003
98153	3,1705e-003
98154	2,204e-003
98155	2,0801e-003
98156	3,4224e-003
98157	3,2849e-003
98158	2,2322e-003
98159	2,1091e-003
98160	3,5477e-003
98161	3,4025e-003
98162	2,2691e-003
98163	2,1467e-003
98164	3,6795e-003
98165	3,5234e-003
98166	2,3141e-003
98167	2,1923e-003
98168	3,8192e-003
98169	3,6477e-003
98170	2,3667e-003
98171	2,2454e-003
98172	3,9683e-003
98173	3,776e-003
98174	2,4263e-003
98175	2,3053e-003
98176	4,1284e-003
98177	3,9087e-003
98178	2,4926e-003
98179	2,3718e-003
98180	4,3002e-003
98181	4,0463e-003
98182	2,5651e-003
98183	2,4443e-003
98184	4,4812e-003
98185	4,1877e-003
98186	2,6436e-003
98187	2,5227e-003
98188	4,663e-003
98189	4,3285e-003
98190	2,7276e-003
98191	2,6065e-003
98192	4,826e-003
98193	4,458e-003
98194	2,8171e-003
98195	2,6954e-003
98196	4,9401e-003
98197	4,5548e-003
98198	2,9117e-003
