Node Number	X Location (mm)	Y Location (mm)	Z Location (mm)	Equivalent (von-Mises) Stress (MPa)
3467	29,747	-1,4967	-0,11647	22,813
3468	29,315	1,1185	-0,11647	21,864
3468	29,315	1,1185	-0,11647	21,864
3469	7,7238	1,1237	-0,11647	14,784
3469	7,7238	1,1237	-0,11647	14,784
3470	-3,864	-48,305	-0,11647	10,232
3470	-3,864	-48,305	-0,11647	10,232
3471	-8,0532	-0,8587	-0,11647	15,
3471	-8,0532	-0,8587	-0,11647	15,
3472	-4,1492	-49,77	-0,11647	7,9808
3472	-4,1492	-49,77	-0,11647	7,9808
3473	-5,4817	-48,78	-0,11647	10,444
3473	-5,4817	-48,78	-0,11647	10,444
3474	7,7208	-0,8283	-0,11647	14,854
3474	7,7208	-0,8283	-0,11647	14,854
3475	-7,8803	1,1373	-0,11647	14,906
3475	-7,8803	1,1373	-0,11647	14,906
3476	5,9337	4,2348e-002	-0,11647	14,149
3476	5,9337	4,2348e-002	-0,11647	14,149
3477	-6,1943	0,11731	-0,11647	14,241
3477	-6,1943	0,11731	-0,11647	14,241
3478	6,7191	-0,62294	-0,11647	14,479
3478	6,7191	-0,62294	-0,11647	14,479
3479	6,6802	0,87105	-0,11647	14,45
3479	6,6802	0,87105	-0,11647	14,45
3480	8,046	9,2952e-002	-0,11647	14,999
3480	8,046	9,2952e-002	-0,11647	14,999
3481	7,1344	0,10289	-0,11647	14,732
3481	7,1344	0,10289	-0,11647	14,732
3482	-4,7248	-48,381	-0,11647	11,152
3482	-4,7248	-48,381	-0,11647	11,152
3483	-3,7265	-49,021	-0,11647	8,3798
3483	-3,7265	-49,021	-0,11647	8,3798
3484	-4,8981	-49,391	-0,11647	9,1408
3484	-4,8981	-49,391	-0,11647	9,1408
3485	-7,0367	-0,5729	-0,11647	14,595
3485	-7,0367	-0,5729	-0,11647	14,595
3486	-8,2611	0,176	-0,11647	15,12
3486	-8,2611	0,176	-0,11647	15,12
3487	-6,9256	0,82824	-0,11647	14,535
3487	-6,9256	0,82824	-0,11647	14,535
3488	-7,4058	0,14207	-0,11647	14,838
3488	-7,4058	0,14207	-0,11647	14,838
3489	-0,36956	-14,883	-0,11647	12,982
3489	-0,36956	-14,883	-0,11647	12,982
3490	-4,9324	47,663	-0,11647	32,365
3490	-4,9324	47,663	-0,11647	32,365
3491	14,693	-4,463e-002	-0,11647	21,096
3491	14,693	-4,463e-002	-0,11647	21,096
3492	21,953	-17,929	-0,11647	16,511
3492	21,953	-17,929	-0,11647	16,511
3493	-12,082	16,963	-0,11647	16,198
3493	-12,082	16,963	-0,11647	16,198
3494	-8,5803	-23,584	-0,11647	19,146
3494	-8,5803	-23,584	-0,11647	19,146
3495	-9,3622	-18,02	-0,11647	15,989
3495	-9,3622	-18,02	-0,11647	15,989
3496	15,763	24,907	-0,11647	18,178
3496	15,763	24,907	-0,11647	18,178
3497	-1,0636	7,5519	-0,11647	12,252
3497	-1,0636	7,5519	-0,11647	12,252
3498	-8,823	44,385	-0,11647	32,726
3498	-8,823	44,385	-0,11647	32,726
3499	-3,7607	9,4482	-0,11647	12,342
3499	-3,7607	9,4482	-0,11647	12,342
3500	24,998	-10,134	-0,11647	24,838
3500	24,998	-10,134	-0,11647	24,838
3501	31,626	3,3247e-002	-0,11647	22,005
3501	31,626	3,3247e-002	-0,11647	22,005
3502	2,7127	51,587	-0,11647	13,166
3502	2,7127	51,587	-0,11647	13,166
3503	4,3806	-19,003	-0,11647	15,757
3503	4,3806	-19,003	-0,11647	15,757
3504	-19,965	2,7632	-0,11647	32,194
3504	-19,965	2,7632	-0,11647	32,194
3505	4,9712	-36,474	-0,11647	38,169
3505	4,9712	-36,474	-0,11647	38,169
3506	8,4636	-15,706	-0,11647	14,816
3506	8,4636	-15,706	-0,11647	14,816
3507	17,021	26,816	-0,11647	18,065
3507	17,021	26,816	-0,11647	18,065
3508	-16,24	-15,916	-0,11647	17,382
3508	-16,24	-15,916	-0,11647	17,382
3509	-17,232	-14,113	-0,11647	18,152
3509	-17,232	-14,113	-0,11647	18,152
3510	12,997	25,774	-0,11647	19,476
3510	12,997	25,774	-0,11647	19,476
3511	4,5079	-9,544	-0,11647	12,586
3511	4,5079	-9,544	-0,11647	12,586
3512	-15,432	-13,213	-0,11647	17,585
3512	-15,432	-13,213	-0,11647	17,585
3513	2,8799	-24,193	-0,11647	20,353
3513	2,8799	-24,193	-0,11647	20,353
3514	-2,9813	49,244	-0,11647	15,242
3514	-2,9813	49,244	-0,11647	15,242
3515	4,7209	-20,478	-0,11647	16,896
3515	4,7209	-20,478	-0,11647	16,896
3516	-6,4338	-11,183	-0,11647	13,146
3516	-6,4338	-11,183	-0,11647	13,146
3517	12,787	21,957	-0,11647	17,868
3517	12,787	21,957	-0,11647	17,868
3518	13,665	22,45	-0,11647	17,97
3518	13,665	22,45	-0,11647	17,97
3519	4,3033	-32,464	-0,11647	31,146
3519	4,3033	-32,464	-0,11647	31,146
3520	-8,5959	-13,201	-0,11647	14,216
3520	-8,5959	-13,201	-0,11647	14,216
3521	10,39	-20,374	-0,11647	17,197
3521	10,39	-20,374	-0,11647	17,197
3522	-4,9897	-17,745	-0,11647	15,012
3522	-4,9897	-17,745	-0,11647	15,012
3523	-14,769	-4,1199	-0,11647	20,26
3523	-14,769	-4,1199	-0,11647	20,26
3524	6,2999	25,446	-0,11647	20,515
3524	6,2999	25,446	-0,11647	20,515
3525	22,301	12,907	-0,11647	20,137
3525	22,301	12,907	-0,11647	20,137
3526	-2,281	-7,3454	-0,11647	12,435
3526	-2,281	-7,3454	-0,11647	12,435
3527	-4,4302	-42,546	-0,11647	51,659
3527	-4,4302	-42,546	-0,11647	51,659
3528	1,9568	-32,771	-0,11647	33,905
3528	1,9568	-32,771	-0,11647	33,905
3529	-6,3174	-17,462	-0,11647	15,077
3529	-6,3174	-17,462	-0,11647	15,077
3530	-6,6779	-18,804	-0,11647	15,924
3530	-6,6779	-18,804	-0,11647	15,924
3531	29,102	6,2563	-0,11647	28,764
3531	29,102	6,2563	-0,11647	28,764
3532	26,817	5,3813	-0,11647	42,6
3532	26,817	5,3813	-0,11647	42,6
3533	-18,556	13,372	-0,11647	18,864
3533	-18,556	13,372	-0,11647	18,864
3534	-19,934	12,919	-0,11647	19,66
3534	-19,934	12,919	-0,11647	19,66
3535	-20,901	11,118	-0,11647	21,787
3535	-20,901	11,118	-0,11647	21,787
3536	-9,4458	-24,096	-0,11647	19,333
3536	-9,4458	-24,096	-0,11647	19,333
3537	9,2806	41,311	-0,11647	34,727
3537	9,2806	41,311	-0,11647	34,727
3538	-20,021	8,4235	-0,11647	24,644
3538	-20,021	8,4235	-0,11647	24,644
3539	7,1651	-7,58	-0,11647	13,707
3539	7,1651	-7,58	-0,11647	13,707
3540	5,9001	-7,8883	-0,11647	13,12
3540	5,9001	-7,8883	-0,11647	13,12
3541	17,403	11,572	-0,11647	19,213
3541	17,403	11,572	-0,11647	19,213
3542	7,2577	15,362	-0,11647	14,187
3542	7,2577	15,362	-0,11647	14,187
3543	-17,061	1,4306	-0,11647	25,155
3543	-17,061	1,4306	-0,11647	25,155
3544	4,8351	-18,112	-0,11647	15,211
3544	4,8351	-18,112	-0,11647	15,211
3545	-11,346	-29,008	-0,11647	21,336
3545	-11,346	-29,008	-0,11647	21,336
3546	-20,505	-12,293	-0,11647	20,59
3546	-20,505	-12,293	-0,11647	20,59
3547	7,0309	9,7557	-0,11647	13,241
3547	7,0309	9,7557	-0,11647	13,241
3548	-0,63614	4,6611	-0,11647	12,769
3548	-0,63614	4,6611	-0,11647	12,769
3549	-4,7406	9,9524	-0,11647	12,53
3549	-4,7406	9,9524	-0,11647	12,53
3550	-0,16513	-5,9055	-0,11647	12,574
3550	-0,16513	-5,9055	-0,11647	12,574
3551	-3,5964	-32,835	-0,11647	32,651
3551	-3,5964	-32,835	-0,11647	32,651
3552	-2,31	-33,116	-0,11647	34,495
3552	-2,31	-33,116	-0,11647	34,495
3553	4,8639	11,113	-0,11647	12,587
3553	4,8639	11,113	-0,11647	12,587
3554	13,274	-17,106	-0,11647	16,618
3554	13,274	-17,106	-0,11647	16,618
3555	5,4717	48,307	-0,11647	24,238
3555	5,4717	48,307	-0,11647	24,238
3556	-5,2569	-43,062	-0,11647	37,284
3556	-5,2569	-43,062	-0,11647	37,284
3557	14,457	31,595	-0,11647	21,723
3557	14,457	31,595	-0,11647	21,723
3558	-12,075	-4,2407e-003	-0,11647	17,969
3558	-12,075	-4,2407e-003	-0,11647	17,969
3559	-5,5253	-10,752	-0,11647	12,838
3559	-5,5253	-10,752	-0,11647	12,838
3560	-20,484	-20,661	-0,11647	15,989
3560	-20,484	-20,661	-0,11647	15,989
3561	-6,331	17,058	-0,11647	14,682
3561	-6,331	17,058	-0,11647	14,682
3562	-3,0215	10,304	-0,11647	12,192
3562	-3,0215	10,304	-0,11647	12,192
3563	5,4143	43,254	-0,11647	63,012
3563	5,4143	43,254	-0,11647	63,012
3564	-4,8897	-32,511	-0,11647	30,583
3564	-4,8897	-32,511	-0,11647	30,583
3565	-8,953	9,67	-0,11647	14,084
3565	-8,953	9,67	-0,11647	14,084
3566	6,455	35,687	-0,11647	32,57
3566	6,455	35,687	-0,11647	32,57
3567	-28,137	5,0669	-0,11647	35,609
3567	-28,137	5,0669	-0,11647	35,609
3568	8,925	39,843	-0,11647	34,935
3568	8,925	39,843	-0,11647	34,935
3569	-10,524	-3,3025	-0,11647	16,29
3569	-10,524	-3,3025	-0,11647	16,29
3570	18,778	-25,927	-0,11647	16,224
3570	18,778	-25,927	-0,11647	16,224
3571	-4,0428	-19,405	-0,11647	16,028
3571	-4,0428	-19,405	-0,11647	16,028
3572	23,379	7,6013	-0,11647	31,262
3572	23,379	7,6013	-0,11647	31,262
3573	-0,50283	37,012	-0,11647	34,607
3573	-0,50283	37,012	-0,11647	34,607
3574	-13,942	15,617	-0,11647	16,605
3574	-13,942	15,617	-0,11647	16,605
3575	18,786	-5,0114	-0,11647	27,259
3575	18,786	-5,0114	-0,11647	27,259
3576	26,396	-9,6821	-0,11647	25,292
3576	26,396	-9,6821	-0,11647	25,292
3577	26,532	9,4163	-0,11647	25,279
3577	26,532	9,4163	-0,11647	25,279
3578	30,336	2,4405	-0,11647	24,475
3578	30,336	2,4405	-0,11647	24,475
3579	5,8639	44,548	-0,11647	55,498
3579	5,8639	44,548	-0,11647	55,498
3580	-18,396	-4,8401	-0,11647	26,454
3580	-18,396	-4,8401	-0,11647	26,454
3581	-15,205	-7,9755	-0,11647	19,35
3581	-15,205	-7,9755	-0,11647	19,35
3582	-30,805	-2,1517	-0,11647	22,88
3582	-30,805	-2,1517	-0,11647	22,88
3583	13,05	32,082	-0,11647	23,044
3583	13,05	32,082	-0,11647	23,044
3584	-13,486	-6,7905	-0,11647	18,004
3584	-13,486	-6,7905	-0,11647	18,004
3585	1,5716	50,955	-0,11647	11,707
3585	1,5716	50,955	-0,11647	11,707
3586	12,152	16,842	-0,11647	16,189
3586	12,152	16,842	-0,11647	16,189
3587	0,24671	-39,317	-0,11647	65,897
3587	0,24671	-39,317	-0,11647	65,897
3588	4,5358	45,935	-0,11647	71,807
3588	4,5358	45,935	-0,11647	71,807
3589	-3,2616	30,504	-0,11647	26,094
3589	-3,2616	30,504	-0,11647	26,094
3590	-10,341	-16,235	-0,11647	15,591
3590	-10,341	-16,235	-0,11647	15,591
3591	6,3945	10,688	-0,11647	13,017
3591	6,3945	10,688	-0,11647	13,017
3592	-10,418	-14,012	-0,11647	15,117
3592	-10,418	-14,012	-0,11647	15,117
3593	14,702	-5,1077	-0,11647	20,026
3593	14,702	-5,1077	-0,11647	20,026
3594	-22,702	-6,4423	-0,11647	36,346
3594	-22,702	-6,4423	-0,11647	36,346
3595	-3,8757	14,46	-0,11647	13,072
3595	-3,8757	14,46	-0,11647	13,072
3596	-20,991	-19,728	-0,11647	16,081
3596	-20,991	-19,728	-0,11647	16,081
3597	-2,31	-20,512	-0,11647	16,813
3597	-2,31	-20,512	-0,11647	16,813
3598	-4,4954	20,661	-0,11647	16,649
3598	-4,4954	20,661	-0,11647	16,649
3599	8,3055	43,362	-0,11647	36,572
3599	8,3055	43,362	-0,11647	36,572
3600	8,9938	-2,8142	-0,11647	15,337
3600	8,9938	-2,8142	-0,11647	15,337
3601	3,0023e-002	-18,022	-0,11647	14,968
3601	3,0023e-002	-18,022	-0,11647	14,968
3602	-0,65664	11,17	-0,11647	11,995
3602	-0,65664	11,17	-0,11647	11,995
3603	11,14	-14,806	-0,11647	15,531
3603	11,14	-14,806	-0,11647	15,531
3604	-17,507	-17,766	-0,11647	17,247
3604	-17,507	-17,766	-0,11647	17,247
3605	11,355	2,9245	-0,11647	16,936
3605	11,355	2,9245	-0,11647	16,936
3606	-20,993	21,605	-0,11647	15,713
3606	-20,993	21,605	-0,11647	15,713
3607	-22,724	12,019	-0,11647	21,223
3607	-22,724	12,019	-0,11647	21,223
3608	20,321	-3,336	-0,11647	33,998
3608	20,321	-3,336	-0,11647	33,998
3609	11,034	20,965	-0,11647	17,436
3609	11,034	20,965	-0,11647	17,436
3610	11,368	37,344	-0,11647	28,681
3610	11,368	37,344	-0,11647	28,681
3611	16,444	2,5679	-0,11647	23,586
3611	16,444	2,5679	-0,11647	23,586
3612	-0,98147	-8,6254	-0,11647	12,153
3612	-0,98147	-8,6254	-0,11647	12,153
3613	-14,254	-7,6961	-0,11647	18,435
3613	-14,254	-7,6961	-0,11647	18,435
3614	16,645	25,396	-0,11647	17,92
3614	16,645	25,396	-0,11647	17,92
3615	0,34874	26,345	-0,11647	21,577
3615	0,34874	26,345	-0,11647	21,577
3616	-15,49	-21,445	-0,11647	17,304
3616	-15,49	-21,445	-0,11647	17,304
3617	3,2181	6,4938	-0,11647	12,652
3617	3,2181	6,4938	-0,11647	12,652
3618	-2,5508	37,494	-0,11647	37,378
3618	-2,5508	37,494	-0,11647	37,378
3619	13,682	-33,278	-0,11647	20,941
3619	13,682	-33,278	-0,11647	20,941
3620	18,284	-3,0288	-0,11647	27,3
3620	18,284	-3,0288	-0,11647	27,3
3621	-2,1977	-31,7	-0,11647	31,427
3621	-2,1977	-31,7	-0,11647	31,427
3622	-3,0143	-33,697	-0,11647	35,208
3622	-3,0143	-33,697	-0,11647	35,208
3623	0,17229	-32,03	-0,11647	32,783
3623	0,17229	-32,03	-0,11647	32,783
3624	2,473	-32,039	-0,11647	31,959
3624	2,473	-32,039	-0,11647	31,959
3625	2,6092	-33,426	-0,11647	34,974
3625	2,6092	-33,426	-0,11647	34,974
3626	5,0243	-33,096	-0,11647	31,351
3626	5,0243	-33,096	-0,11647	31,351
3627	-12,208	-29,553	-0,11647	20,984
3627	-12,208	-29,553	-0,11647	20,984
3628	6,7029	-36,043	-0,11647	32,313
3628	6,7029	-36,043	-0,11647	32,313
3629	3,2054	34,02	-0,11647	30,95
3629	3,2054	34,02	-0,11647	30,95
3630	-5,6754	-33,074	-0,11647	30,44
3630	-5,6754	-33,074	-0,11647	30,44
3631	-1,405	10,448	-0,11647	12,009
3631	-1,405	10,448	-0,11647	12,009
3632	-3,923	10,924	-0,11647	12,367
3632	-3,923	10,924	-0,11647	12,367
3633	11,249	-20,883	-0,11647	17,45
3633	11,249	-20,883	-0,11647	17,45
3634	-27,525	5,9457	-0,11647	35,136
3634	-27,525	5,9457	-0,11647	35,136
3635	-2,6393	29,894	-0,11647	25,436
3635	-2,6393	29,894	-0,11647	25,436
3636	-12,486	-18,574	-0,11647	16,767
3636	-12,486	-18,574	-0,11647	16,767
3637	-2,6659	-25,939	-0,11647	22,406
3637	-2,6659	-25,939	-0,11647	22,406
3638	0,20585	39,205	-0,11647	34,654
3638	0,20585	39,205	-0,11647	34,654
3639	-20,808	-10,681	-0,11647	22,454
3639	-20,808	-10,681	-0,11647	22,454
3640	-3,2279	-18,815	-0,11647	15,517
3640	-3,2279	-18,815	-0,11647	15,517
3641	17,836	-7,6715	-0,11647	22,817
3641	17,836	-7,6715	-0,11647	22,817
3642	-11,299	14,171	-0,11647	15,383
3642	-11,299	14,171	-0,11647	15,383
3643	-3,5612	22,511	-0,11647	17,994
3643	-3,5612	22,511	-0,11647	17,994
3644	-10,826	-15,357	-0,11647	15,532
3644	-10,826	-15,357	-0,11647	15,532
3645	9,0925	0,3377	-0,11647	15,504
3645	9,0925	0,3377	-0,11647	15,504
3646	2,3059	30,414	-0,11647	26,157
3646	2,3059	30,414	-0,11647	26,157
3647	-8,8847	33,652	-0,11647	27,613
3647	-8,8847	33,652	-0,11647	27,613
3648	-2,5135	36,171	-0,11647	34,575
3648	-2,5135	36,171	-0,11647	34,575
3649	-30,123	0,58845	-0,11647	20,085
3649	-30,123	0,58845	-0,11647	20,085
3650	17,246	-6,5425	-0,11647	22,87
3650	17,246	-6,5425	-0,11647	22,87
3651	8,5904	31,866	-0,11647	25,878
3651	8,5904	31,866	-0,11647	25,878
3652	21,294	7,7072	-0,11647	27,813
3652	21,294	7,7072	-0,11647	27,813
3653	20,455	-8,6621	-0,11647	25,133
3653	20,455	-8,6621	-0,11647	25,133
3654	-21,49	-18,804	-0,11647	16,263
3654	-21,49	-18,804	-0,11647	16,263
3655	-9,2811	-26,49	-0,11647	20,969
3655	-9,2811	-26,49	-0,11647	20,969
3656	27,636	-5,6769	-0,11647	36,548
3656	27,636	-5,6769	-0,11647	36,548
3657	2,6169e-002	3,7602	-0,11647	12,911
3657	2,6169e-002	3,7602	-0,11647	12,911
3658	11,107	-23,292	-0,11647	18,559
3658	11,107	-23,292	-0,11647	18,559
3659	16,606	-5,4707	-0,11647	22,594
3659	16,606	-5,4707	-0,11647	22,594
3660	16,661	5,3813	-0,11647	22,529
3660	16,661	5,3813	-0,11647	22,529
3661	-5,6334	-46,052	-0,11647	19,768
3661	-5,6334	-46,052	-0,11647	19,768
3662	-12,906	-5,7433	-0,11647	17,761
3662	-12,906	-5,7433	-0,11647	17,761
3663	-26,496	9,2939	-0,11647	25,646
3663	-26,496	9,2939	-0,11647	25,646
3664	16,967	-0,10623	-0,11647	25,014
3664	16,967	-0,10623	-0,11647	25,014
3665	-24,846	16,605	-0,11647	16,084
3665	-24,846	16,605	-0,11647	16,084
3666	4,2667	6,3409	-0,11647	12,818
3666	4,2667	6,3409	-0,11647	12,818
3667	1,1426	-10,542	-0,11647	12,062
3667	1,1426	-10,542	-0,11647	12,062
3668	-2,8117	8,8787	-0,11647	12,236
3668	-2,8117	8,8787	-0,11647	12,236
3669	-17,077	5,2494	-0,11647	23,267
3669	-17,077	5,2494	-0,11647	23,267
3670	-5,4228	18,851	-0,11647	15,521
3670	-5,4228	18,851	-0,11647	15,521
3671	-3,7786	17,651	-0,11647	14,56
3671	-3,7786	17,651	-0,11647	14,56
3672	3,5321	28,526	-0,11647	23,811
3672	3,5321	28,526	-0,11647	23,811
3673	15,005	-6,9335	-0,11647	19,614
3673	15,005	-6,9335	-0,11647	19,614
3674	-6,3204	28,039	-0,11647	22,88
3674	-6,3204	28,039	-0,11647	22,88
3675	9,6854	-0,68881	-0,11647	15,944
3675	9,6854	-0,68881	-0,11647	15,944
3676	-13,364	-19,06	-0,11647	16,989
3676	-13,364	-19,06	-0,11647	16,989
3677	29,234	3,1569	-0,11647	30,46
3677	29,234	3,1569	-0,11647	30,46
3678	3,6125	19,873	-0,11647	15,993
3678	3,6125	19,873	-0,11647	15,993
3679	20,807	-7,8278	-0,11647	27,374
3679	20,807	-7,8278	-0,11647	27,374
3680	3,2057	-9,615	-0,11647	12,31
3680	3,2057	-9,615	-0,11647	12,31
3681	-2,1122	9,6956	-0,11647	12,09
3681	-2,1122	9,6956	-0,11647	12,09
3682	18,047	7,6906	-0,11647	22,73
3682	18,047	7,6906	-0,11647	22,73
3683	15,29	-21,829	-0,11647	17,377
3683	15,29	-21,829	-0,11647	17,377
3684	1,579	39,045	-0,11647	38,468
3684	1,579	39,045	-0,11647	38,468
3685	-14,92	-6,0038	-0,11647	19,933
3685	-14,92	-6,0038	-0,11647	19,933
3686	11,15	33,481	-0,11647	25,58
3686	11,15	33,481	-0,11647	25,58
3687	-17,122	-16,386	-0,11647	17,481
3687	-17,122	-16,386	-0,11647	17,481
3688	8,9477e-002	30,729	-0,11647	26,559
3688	8,9477e-002	30,729	-0,11647	26,559
3689	-2,4462	34,818	-0,11647	32,212
3689	-2,4462	34,818	-0,11647	32,212
3690	12,558	-29,057	-0,11647	20,54
3690	12,558	-29,057	-0,11647	20,54
3691	-16,506	-19,598	-0,11647	17,095
3691	-16,506	-19,598	-0,11647	17,095
3692	5,3928	18,712	-0,11647	15,43
3692	5,3928	18,712	-0,11647	15,43
3693	1,6583	10,327	-0,11647	12,032
3693	1,6583	10,327	-0,11647	12,032
3694	8,924	33,358	-0,11647	27,252
3694	8,924	33,358	-0,11647	27,252
3695	15,945	-4,4369	-0,11647	22,099
3695	15,945	-4,4369	-0,11647	22,099
3696	3,7266	17,503	-0,11647	14,458
3696	3,7266	17,503	-0,11647	14,458
3697	20,078	21,161	-0,11647	16,23
3697	20,078	21,161	-0,11647	16,23
3698	18,061	16,501	-0,11647	17,536
3698	18,061	16,501	-0,11647	17,536
3699	4,0231	-17,552	-0,11647	14,73
3699	4,0231	-17,552	-0,11647	14,73
3700	-22,783	-20,67	-0,11647	14,815
3700	-22,783	-20,67	-0,11647	14,815
3701	15,987	-7,1516	-0,11647	20,684
3701	15,987	-7,1516	-0,11647	20,684
3702	-17,396	-10,865	-0,11647	19,893
3702	-17,396	-10,865	-0,11647	19,893
3703	1,3179	-16,316	-0,11647	13,825
3703	1,3179	-16,316	-0,11647	13,825
3704	7,5151	43,069	-0,11647	41,239
3704	7,5151	43,069	-0,11647	41,239
3705	8,0604	18,043	-0,11647	15,556
3705	8,0604	18,043	-0,11647	15,556
3706	17,787	12,879	-0,11647	18,763
3706	17,787	12,879	-0,11647	18,763
3707	-13,917	2,185	-0,11647	19,83
3707	-13,917	2,185	-0,11647	19,83
3708	-11,849	6,7813	-0,11647	16,424
3708	-11,849	6,7813	-0,11647	16,424
3709	-13,42	6,0805	-0,11647	18,037
3709	-13,42	6,0805	-0,11647	18,037
3710	-14,936	3,7132	-0,11647	20,823
3710	-14,936	3,7132	-0,11647	20,823
3711	-13,468	8,1038	-0,11647	17,406
3711	-13,468	8,1038	-0,11647	17,406
3712	-11,872	11,178	-0,11647	15,621
3712	-11,872	11,178	-0,11647	15,621
3713	-12,764	9,6501	-0,11647	16,405
3713	-12,764	9,6501	-0,11647	16,405
3714	-2,3567	33,443	-0,11647	30,094
3714	-2,3567	33,443	-0,11647	30,094
3715	0,63441	21,173	-0,11647	16,835
3715	0,63441	21,173	-0,11647	16,835
3716	0,76864	22,547	-0,11647	18,192
3716	0,76864	22,547	-0,11647	18,192
3717	-19,752	6,184	-0,11647	27,719
3717	-19,752	6,184	-0,11647	27,719
3718	18,332	-16,168	-0,11647	17,697
3718	18,332	-16,168	-0,11647	17,697
3719	-10,146	-27,005	-0,11647	20,92
3719	-10,146	-27,005	-0,11647	20,92
3720	-5,3268	32,231	-0,11647	27,874
3720	-5,3268	32,231	-0,11647	27,874
3721	-0,45896	-21,523	-0,11647	17,776
3721	-0,45896	-21,523	-0,11647	17,776
3722	15,408	-8,7793	-0,11647	19,176
3722	15,408	-8,7793	-0,11647	19,176
3723	-7,6636	-9,337	-0,11647	13,628
3723	-7,6636	-9,337	-0,11647	13,628
3724	19,061	-4,0969	-0,11647	28,838
3724	19,061	-4,0969	-0,11647	28,838
3725	-10,604	-19,91	-0,11647	17,01
3725	-10,604	-19,91	-0,11647	17,01
3726	-9,2319	-20,324	-0,11647	17,107
3726	-9,2319	-20,324	-0,11647	17,107
3727	0,62592	30,018	-0,11647	25,677
3727	0,62592	30,018	-0,11647	25,677
3728	21,076	19,311	-0,11647	16,285
3728	21,076	19,311	-0,11647	16,285
3729	10,12	35,385	-0,11647	28,327
3729	10,12	35,385	-0,11647	28,327
3730	-9,262	20,139	-0,11647	16,852
3730	-9,262	20,139	-0,11647	16,852
3731	18,68	21,632	-0,11647	16,726
3731	18,68	21,632	-0,11647	16,726
3732	-15,873	12,076	-0,11647	18,011
3732	-15,873	12,076	-0,11647	18,011
3733	15,283	-11,441	-0,11647	17,97
3733	15,283	-11,441	-0,11647	17,97
3734	12,934	-11,223	-0,11647	16,415
3734	12,934	-11,223	-0,11647	16,415
3735	11,502	-11,759	-0,11647	15,503
3735	11,502	-11,759	-0,11647	15,503
3736	15,184	-9,57	-0,11647	18,606
3736	15,184	-9,57	-0,11647	18,606
3737	13,871	-11,709	-0,11647	16,981
3737	13,871	-11,709	-0,11647	16,981
3738	-8,4498	43,047	-0,11647	36,59
3738	-8,4498	43,047	-0,11647	36,59
3739	-21,004	-5,7298	-0,11647	32,856
3739	-21,004	-5,7298	-0,11647	32,856
3740	8,3667	27,993	-0,11647	22,34
3740	8,3667	27,993	-0,11647	22,34
3741	19,851	-11,164	-0,11647	21,376
3741	19,851	-11,164	-0,11647	21,376
3742	17,035	-14,384	-0,11647	17,979
3742	17,035	-14,384	-0,11647	17,979
3743	-1,5284	-17,705	-0,11647	14,668
3743	-1,5284	-17,705	-0,11647	14,668
3744	15,475	-2,6111	-0,11647	22,038
3744	15,475	-2,6111	-0,11647	22,038
3745	27,441	-7,8794	-0,11647	28,932
3745	27,441	-7,8794	-0,11647	28,932
3746	-1,7887	25,252	-0,11647	20,488
3746	-1,7887	25,252	-0,11647	20,488
3747	15,794	16,469	-0,11647	17,149
3747	15,794	16,469	-0,11647	17,149
3748	-18,632	8,9593	-0,11647	22,3
3748	-18,632	8,9593	-0,11647	22,3
3749	-13,059	15,143	-0,11647	16,241
3749	-13,059	15,143	-0,11647	16,241
3750	-7,4578	44,885	-0,11647	37,159
3750	-7,4578	44,885	-0,11647	37,159
3751	-6,757	40,132	-0,11647	41,959
3751	-6,757	40,132	-0,11647	41,959
3752	-11,604	-18,09	-0,11647	16,477
3752	-11,604	-18,09	-0,11647	16,477
3753	13,136	15,074	-0,11647	16,265
3753	13,136	15,074	-0,11647	16,265
3754	15,703	-12,679	-0,11647	17,875
3754	15,703	-12,679	-0,11647	17,875
3755	16,97	-10,22	-0,11647	19,849
3755	16,97	-10,22	-0,11647	19,849
3756	4,5217	31,456	-0,11647	27,054
3756	4,5217	31,456	-0,11647	27,054
3757	11,635	7,4148	-0,11647	16,105
3757	11,635	7,4148	-0,11647	16,105
3758	12,055	6,4289	-0,11647	16,683
3758	12,055	6,4289	-0,11647	16,683
3759	10,469	-11,43	-0,11647	14,933
3759	10,469	-11,43	-0,11647	14,933
3760	12,018	-15,258	-0,11647	15,95
3760	12,018	-15,258	-0,11647	15,95
3761	12,955	-13,467	-0,11647	16,253
3761	12,955	-13,467	-0,11647	16,253
3762	12,246	14,624	-0,11647	15,855
3762	12,246	14,624	-0,11647	15,855
3763	13,349	10,915	-0,11647	16,611
3763	13,349	10,915	-0,11647	16,611
3764	14,072	6,7024	-0,11647	18,475
3764	14,072	6,7024	-0,11647	18,475
3765	16,08	7,1245	-0,11647	20,58
3765	16,08	7,1245	-0,11647	20,58
3766	16,414	9,1201	-0,11647	19,77
3766	16,414	9,1201	-0,11647	19,77
3767	14,711	4,9406	-0,11647	19,968
3767	14,711	4,9406	-0,11647	19,968
3768	14,42	2,965	-0,11647	20,54
3768	14,42	2,965	-0,11647	20,54
3769	15,393	6,0278	-0,11647	20,323
3769	15,393	6,0278	-0,11647	20,323
3770	14,773	7,7252	-0,11647	18,767
3770	14,773	7,7252	-0,11647	18,767
3771	10,88	9,3607	-0,11647	15,226
3771	10,88	9,3607	-0,11647	15,226
3772	-5,0087	34,483	-0,11647	31,376
3772	-5,0087	34,483	-0,11647	31,376
3773	14,686	10,448	-0,11647	17,666
